text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
bhaar mein jao.hindu...kashmir mein state terrorism bund kkaro...tum tun hee raho tou achcha hai.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,97,14
sve not applicable gold took i sve piss off krakow posture strati dubai,0,english_dataset,0,english,v1.0,2025-09-11,71,13
it is going to take a lot of work the taxonomy section alone is a disaster just sourcing alone is not enough for a major article like this one whatever need to be comprehensive and very accurate i am willing to dig in and help with a team effort though see for an example horse which is gone ahead took us about six months of pretty diligent work,0,english_dataset,0,english,v1.0,2025-09-11,346,68
Yar terrorism Start kaha se howa hai.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,37,7
मुस्लिम वंदे मातरम नहीं बोल रहा तो वो उसकी मर्जी। तेरे बाप का क्या जाता है अगर कोई हिंदू पाकिस्तान में रहे और पाकिस्तान जिंदाबाद ना बोले तो वह पाक विरोधी हो जाएगा क्या।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,168,34
Charsi Ke Khoon Mein Itni Power Hoti Hai Ke..!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,46,9
i have not had time to read all the comments but i just want to say that this article still needs a lot of profile work not only in wikipedia standards but also because almost every single article is written better than this one i mean come on guys whatever cannot let the rest of the zodiacs show us up as a fellow pisces i agree that yes whatever are the best but in the future let us try to keep the article as neutral as possible even i can read the article and tell that some of the people who have been editing it have been self bragging on ourselves also there are multiple books printed that would be reliable sources for zodiac stuff,0,english_dataset,0,english,v1.0,2025-09-11,642,125
माननीय रामविलास पासवान जी आपके संसद चंदन सिंह हैं दलितों को मौत के घाट उतारने वाले क्रूर आदमी ब्रह्मेश्वर मुखिया को गाँधी बतला रहा है। ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,135,25
and decided to become gay,0,english_dataset,0,english,v1.0,2025-09-11,25,5
what do whatever do of the amylocorticiales paper,0,english_dataset,0,english,v1.0,2025-09-11,49,8
मई यह जानने के लिए काफी अंग्रेज़ों के पास रहा हूँ जिनसे पता की वे पूरे गधे हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,77,18
गढ़ का युद्ध बंद करो सब मिलकर पाकिस्तान से लड़ो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,47,10
Bhai Alam yeh bahut chota problem Hai aapko mudhe uthane chahiye jaha rape murder ho rahe Twitter se bahar niklo,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,112,20
"पके आभारी रहेंगे।

मैं आपको और आपकी टीम को  के चुनावों के लिए भी बधाई देता हूं। इस महत्वपूर्ण समय में आपके अभूतपूर्व योगदान का धन्यवाद। मैं राम मंदिर के जल्द निर्माण के लिए  करोड़ रुपए भी भेज रहा हूं।",0,hindi_dataset,0,hindi,v1.0,2025-09-11,199,40
civil you were the one who accused me of the story has been reported by just about every reputable news agency my edit not have proper citation but it what a slut not vandalism you are the one who leveled a false accusation and claimed the edit what a slut maybe you should look at your own faults before seeing imaginary ones in others if you accuse me of vandalism one more time you will be reported have a nice day,0,english_dataset,0,english,v1.0,2025-09-11,417,81
hello homework are you waste of time you have been up to,0,english_dataset,0,english,v1.0,2025-09-11,56,12
टाइगर क्यूट की जिंदगी में है पाकिस्तान में कालभूषण यादव हा हा हा हा हा हा हा,0,hindi_dataset,0,hindi,v1.0,2025-09-11,76,17
आपको सोशल मीडिया प्लेटफार्म से हटा दिया जाना चाहिए पाकिस्तानी लोगों को सभी को मार दिया जाना चाहिए,0,hindi_dataset,0,hindi,v1.0,2025-09-11,97,18
केंद्र सरकार  लाख केंद्रीय कर्मचारियों को नौकरी से निकालने की तैयारी कर रही है।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,79,14
mudinjaa Delhi la rape pannavana kandu pudichu oru ara aranjitu vaa paakalaam,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,77,12
मेरे पिताजी के ऑफिस में काफी हिन्दू हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,39,8
child empowerment international is useless and should no longer exist,0,english_dataset,0,english,v1.0,2025-09-11,69,10
Ye terrorism toh band karoge lekin ye feminist ke aatank se kaise bachoge,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,73,13
imagine throwing all these phones feet into the air and watching them crash down,0,english_dataset,0,english,v1.0,2025-09-11,80,14
get the hell out of there as soon as possible,0,english_dataset,0,english,v1.0,2025-09-11,45,10
 ये वही कमीना है जो कभी थिएटर के बाहर पिक्चर की टिकट ब्लेक किया करता था।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,72,16
मैं और फ़ास्टफ़ूड नहीं देखना चाहता,0,hindi_dataset,0,hindi,v1.0,2025-09-11,32,6
"आजादी के पहले कभी किसानों के लिए वरदान मानी जाने वाली ये फैक्ट्री आज बन चुकी है खंडहर पढ़ें पूरी कहानी

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,104,21
आपको बांग्लादेशियों को घिनौना कहना बंद करना होगा।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,49,8
"मोर को दाना खिलाने वाले से
 उनकी इतनी जल रही है सोचो जिस दिन बाघ को दूध पिलाने वाला आएगा तब तो इनका धुंवा निकलेगा धुंवा",0,hindi_dataset,0,hindi,v1.0,2025-09-11,119,26
east yemen mn is it east yemen or east yemen,0,english_dataset,0,english,v1.0,2025-09-11,44,10
the view stormy what a slut in trapped by a dollar bill in her face poor porn star but no worries the democratic party she is the leader of,0,english_dataset,0,english,v1.0,2025-09-11,139,29
bleach user box hi there i what a slut just wondering if it what a slut possible i could use the user box that says you are a fan of the bleach series that you have on your user page as i have not come across an user box as good as that one yet i would really appreciate it thanks,0,english_dataset,0,english,v1.0,2025-09-11,280,61
