text,label,source_dataset,original_label,language_hint
Ohh aise log bhi haen? Tum aise lagte nehi ho ke tumhe koi hate kare,0,combined_hate_speech_dataset_2,0,hinglish
Sir hum piche isiliye hai ki desh ka kanoon sahi nahi hai har 26m me ek rape hota hai bharat me daily koi javan saheed hota h border par sir,1,combined_hate_speech_dataset_2,1,hinglish
To chal bol mohmad ne 7 saal ki bachi ka rape kya,0,combined_hate_speech_dataset_2,0,hinglish
@kaushik_ach bhosri k kutay ab ek bap ki ulad hai man ja Teri maa chud gai salo kya bonkra tha rape ki paidawar salay bathroom banwao,1,combined_hate_speech_dataset_2,1,hinglish
Gaii Hamari maata hai agay rape K Baad Kuch nhi ata h Rip Indian darinday,1,combined_hate_speech_dataset_2,1,hinglish
tujhpe gussa isliye nhi nikal rhe ki haar gye . isliye ki tm maderchd terrorist ki aulad ho aur tm bhi terrorist. i hate pakistani kutte.,1,combined_hate_speech_dataset_2,1,hinglish
"Aj Bharat me karodo log chori ,rape etc karne ko majboor Hai yeh sab ke jimmedar ap Hai modi g ?kyuki agar in sab yuvao ko rojgar mile",0,combined_hate_speech_dataset_2,0,hinglish
Nahi bhai wo nahi hai..I hate Mallu one,1,combined_hate_speech_dataset_2,1,hinglish
"Nahi bilkul.bhi nahi,hate every drop of rain",1,combined_hate_speech_dataset_2,1,hinglish
@mahaveerbalot es desh k politician hi ekta se kaam nahi karte hai sir yaha apne hi apno ka rape karte rahte hai apne hi kishano ki hatya pic.twitter.com/0OucLj4aYk,0,combined_hate_speech_dataset_2,0,hinglish
Drd thode hi h ab 13 baar rape hua icc tournaments m uska?,0,combined_hate_speech_dataset_2,0,hinglish
Ab bol match haarna rape hota h?,0,combined_hate_speech_dataset_2,0,hinglish
"India is 2nd in the world for terrorism, so aap ke munh se yeh baat juchti nahi...sirf gaye ka goubar hi juchtaa hey tumhary munh me",1,combined_hate_speech_dataset_2,1,hinglish
Sahi kaha apne sir magar kya kare ye india hai yaha logo ko career banana hai jab india k andar rape murder hote hai tab bhi awaj nahi ati h,0,combined_hate_speech_dataset_2,0,hinglish
Saharan pur ke dalito ki hatya aur rape pe chuppi keyo thi,0,combined_hate_speech_dataset_2,0,hinglish
ruk ja abhi behen wapis aa jaye gi Teri rape karwa rahi hogi kahi pe,1,combined_hate_speech_dataset_2,1,hinglish
Haat may tiranga leke hate  mongering horahi hai. Ha..ha.ha.bengal ke dushre parts may Pakistani flag leke naarebaaji horaha hai.O kya hai,0,combined_hate_speech_dataset_2,0,hinglish
Cricket k liye bs desh se awaj nikalti hai har 26m me ek rape hota hai india me koi awaj nahi aati kyo kyoki career banana hai mahan h india,1,combined_hate_speech_dataset_2,1,hinglish
usi ka pichwada dekh ke apni behno ka rape karte ho tum log,1,combined_hate_speech_dataset_2,1,hinglish
"Ramdan ke mahenna may randiyein kapre phen ke a jati ha I hate all live show majan bhejte ha .or Yi Sanam ,shaista, Noor sab bekao Mal ha",1,combined_hate_speech_dataset_2,1,hinglish
Abe Hindustani hai hum chahe kuch kre Yaa kahe Tum jese Pakistani soch waalo se to terrorism control nhi hota h apni #Chaddi me rah,1,combined_hate_speech_dataset_2,1,hinglish
acha hate speech basi,0,combined_hate_speech_dataset_2,0,hinglish
Aur kashmir main apni tum terrorism band karo phir hum se demand karo ok,0,combined_hate_speech_dataset_2,0,hinglish
Janab 4 shadiya karna rape bhi,0,combined_hate_speech_dataset_2,0,hinglish
India jo kashmir main kar raha he Wo nai nazar ata apko bachon old man and women ko shadeed terrorism ka nishna banata he bullets gun bhool,1,combined_hate_speech_dataset_2,1,hinglish
Jis din tere jaise log kashmir chod denge yeh terrorism khatam hojayega joh apne he logo ko bhadka dete hai! #PakAgentMirwaiz,1,combined_hate_speech_dataset_2,1,hinglish
Hahah bhenchood aadha Pakistan terrorism ki wajah se toh bhukha mar rha hai aur tu isko job dega? Jaake kahi aur tu timepass kr chupe,0,combined_hate_speech_dataset_2,0,hinglish
Aapne 135 crore Indian ko dhokha diya...agar thodi sharm h #KaliPatti #terrorism,1,combined_hate_speech_dataset_2,1,hinglish
@narendramodi @AmitShah president post ke liye bhi raajneeti karte ho...i hate this party..dalit ko vote maangna election ke time..,1,combined_hate_speech_dataset_2,1,hinglish
Jab tum paida howe thy os waqt bhi india me rape hote thy or tum osi ka result ho,0,combined_hate_speech_dataset_2,0,hinglish
Phir rishi kapoor sab se pehly aap kashmir se apni army nikalo na yaar aap khula terrorism karo or sirf Blame karo pakistan par...,0,combined_hate_speech_dataset_2,0,hinglish
"@ArvindKejriwal sir, thoda time nikal RTI act 2005 ka rape NDMC kaise kar rahi hai khud dekh lijiye.ek seat par aap bhi virajmaan hai..pti pic.twitter.com/SWc54pbb0E",0,combined_hate_speech_dataset_2,0,hinglish
"ICC ranking aaj no.6 hui hai pak kiEk match jeet liya lagta kya jeet liya..terrorism,kashmir,srinagar,toilet etc.sab kuch add kar dala lolo",0,combined_hate_speech_dataset_2,0,hinglish
I don't hate India...meri koi zaati dushmani thorri hi h aap se.....or rahi khail ki baat....tou haar jeat tou khail mn hi hoti h,0,combined_hate_speech_dataset_2,0,hinglish
ye sabse bas pyar karte h hate nahi pic.twitter.com/tRaRIkQf2a,0,combined_hate_speech_dataset_2,0,hinglish
hahaha Nahi mere Kis kam ki yahn sekh b jaon to bhol jati I hate pashto  @WaeGooolll,1,combined_hate_speech_dataset_2,1,hinglish
Ar Haa bhul gaya may tujhay Kaha ye samj ayega tujhay Bs rape Karna ayega,0,combined_hate_speech_dataset_2,0,hinglish
Rahi baat terrorism ki to kisi k dil ko dikhanay walay zuban se kahay huay alfaaz bhi terrorism hi hotay hain.,0,combined_hate_speech_dataset_2,0,hinglish
Ye bharwa sir kaha se hai Kashmir me innocent ko martay hain or terrorism b muslim,1,combined_hate_speech_dataset_2,1,hinglish
"@AliFaraz15 CPEC banane ke liye Pakistan-World terrorism corridor pehle band karo, gadhe kashmir ka sapna dekh rahe hai",1,combined_hate_speech_dataset_2,1,hinglish
Apne jasoos Pakistan bhej kr terrorism ka ilzam ham pr lagata ha..Sharam kr.!!,1,combined_hate_speech_dataset_2,1,hinglish
Kavi raj jis din aapki beti ko koi aapke samne rape karega uss din samjh nhi aayega ki deshbhakti kya hoti Hai..,1,combined_hate_speech_dataset_2,1,hinglish
Bharway kalboshan mo tum bhejo .Kashmir me tum logo ko maro or terrorism ko him band kre.bharwa gir .chal nikal,1,combined_hate_speech_dataset_2,1,hinglish
Is pic mai jiska rape ho raha hai wo teri maa hai kya be madarchod.,0,combined_hate_speech_dataset_2,0,hinglish
Maan lete hain aur hate krna start kr dete hain,0,combined_hate_speech_dataset_2,0,hinglish
Abi rape ka details dene jaunga to tm 2no kahoge ki majhab bich me la rha hai.. ji haa mostly rape me tmhre bhai hi accused hote hai..,0,combined_hate_speech_dataset_2,0,hinglish
Lol ab ayaan bura ho gya.. Jab Maya ne fake rape case mein phasaya to bhi Maya achchi thi..double standard  #Beyhadh,0,combined_hate_speech_dataset_2,0,hinglish
chacha ap start karte hai phele terrorism ki nath ham ne ki thi ? Or jo kashmir me terrorism phla k rkhi hui ha Wo bhi batao zara,0,combined_hate_speech_dataset_2,0,hinglish
kutte to tum ho..tum jaise log terrorism ke alawa kuch ni jante shame on pakistan,1,combined_hate_speech_dataset_2,1,hinglish
Gandagi ke dher se tum jess pillay pida hote hen rape ki paidwar ho tum log.,1,combined_hate_speech_dataset_2,1,hinglish
Pehli tumhare army tumhe protect karle from terrorism wohi enough hoga... Kashmir to door k baat hai,1,combined_hate_speech_dataset_2,1,hinglish
"Sharm nahi aati soch ker ki ek din tumhare bacchon ka bhi Syrians jaisa haal hoga, wo bhi tumhari ignorance ki wajah se.#terrorism #Pakistan",1,combined_hate_speech_dataset_2,1,hinglish
Uncle ji. Pichly 50 saal se kia kashmir mein aap ko india ka terrorism nazar nhi aata. Aapni sooch positive rkho bas. Sab theek ho jay ga.,0,combined_hate_speech_dataset_2,0,hinglish
Umrah ke baad bhi terrorism se kinara na kiya to faida kya hua? https://twitter.com/NizamiAzfar/status/876816193411141632 …,0,combined_hate_speech_dataset_2,0,hinglish
Jin par bharat karodon kharch karta hai ve pak se har  kar ate hain jin par hajaron kharch hate hain vo pak ko mar ke ate Hain,1,combined_hate_speech_dataset_2,1,hinglish
"Gud job, lage raho Modi, Yogi ke piche, salary badhti jaayegi, aapke bhai ko to Nitish ji ne rape karne ke baad bhi bacha hi liya",0,combined_hate_speech_dataset_2,0,hinglish
"Tum Beshak Jeeto But Ghareeb aurton ka rape band kar du yar, Sara asia badnam hu raha hay",0,combined_hate_speech_dataset_2,0,hinglish
Tu log ye q bhul hate ji ki ...tum India se nikle ho,0,combined_hate_speech_dataset_2,0,hinglish
Paki log zyada hate kartay hain,0,combined_hate_speech_dataset_2,0,hinglish
Parshuram killed kshtriyas than why.kshtriyas don't hate him or oppose him??,0,combined_hate_speech_dataset_2,0,hinglish
But I hate your fatichar krishna tohmain sikhunga nahin usko dekhna...woh ek hi ched ki badiya ho rahi..:),1,combined_hate_speech_dataset_2,1,hinglish
Per ajmer ke nal Goodam ke addhakri un booster pump ko nahi hate rahe hy or na he un per koi karwahay ker rahe hy ajmer lakhen khotri,1,combined_hate_speech_dataset_2,1,hinglish
Bhai sab Pakistan has nothing to do with terrorism .. ap ka Raw ka banda hamary mulk main dehshat gardi karty huey pakra gaya.,0,combined_hate_speech_dataset_2,0,hinglish
"Barra incident mein ek bacchi ka rape hua ICU mein, aur aapke pyaare Thulle @Uppolice hospital management aur rapist ko bacha rahe the..",1,combined_hate_speech_dataset_2,1,hinglish
I hate ppl who tweet like tht.....zindagi jhand hai aur inhe chudaayi ki padi hai,1,combined_hate_speech_dataset_2,1,hinglish
we aren't aap khud cricket aur terrorism ko leke agaye abhi tu sirf main ne jawab dia agar saray pakis ajaye gay to aap gaye lol,0,combined_hate_speech_dataset_2,0,hinglish
Ap bhi terrorism bnd kry Kashmir mai gurat mai balochistan mai..... 100+  azadi ki tehrikh india mai start hai,0,combined_hate_speech_dataset_2,0,hinglish
Kaminon terrorism toh tum loggon ne machai hui hai aaj pata chal gaya tum logon ko kai baap baap hota hai https://twitter.com/chintskap/status/875447907922567170 …,0,combined_hate_speech_dataset_2,0,hinglish
I hate LAAUU stories,0,combined_hate_speech_dataset_2,0,hinglish
Kashmir mei terrorism chor dein. Balouchistan chor de. Aurto ka rape band karei. Aur toilets lagwa le,0,combined_hate_speech_dataset_2,0,hinglish
Kya hua hai desh ko langda tha langda hai koi imandari se desh chla lo Modi ji bhuut Kar li metngs ab to kuch kro roj rape ho rhe h kuch kro,1,combined_hate_speech_dataset_2,1,hinglish
"@virendersehwag ""choozey bhi pak pak pak pak"" karte hain naa! Aaj rape ke baad choozey maarne toh nai shuru kardiye? #PakistanPaindabad",0,combined_hate_speech_dataset_2,0,hinglish
Beta Teri chud gai na ab kutay ki trah maat roh  kisi rape ki paidawar Sala Randi ka bacha ab tv tauray ho salay,0,combined_hate_speech_dataset_2,0,hinglish
#Beta #terrorism ka baap hai #India- Tou #Kashmir  ki baat Q ni karta... ???,0,combined_hate_speech_dataset_2,0,hinglish
Aur ap logo k yahan roz hota hoga baap beti ka rape keray,0,combined_hate_speech_dataset_2,0,hinglish
Isko jitna hate karti hoon shayad he kisi aur ko karu... cipku kisi ka bhi fan ban jata hai dekh ke,1,combined_hate_speech_dataset_2,1,hinglish
@msdhoni .....mahi. ...tu kutte  ka baccha  nikla. ..kya yarr...maa kasam.....just hate u...bhen ke laude. ..teri maa ki bhosdike. ..,1,combined_hate_speech_dataset_2,1,hinglish
Trophy nhi apne desh ke terrorism ko roko.,0,combined_hate_speech_dataset_2,0,hinglish
Waise jeet gaye. Apne kaha tha jeetne denge to terrorism band kar denge?,0,combined_hate_speech_dataset_2,0,hinglish
Aur jaha tak terrorism ki bat ha wo tum logon ne e shuru kia hua ha hamare mulk ma bhi.,0,combined_hate_speech_dataset_2,0,hinglish
Tere har pr nhi  bharat ko bechne pr I hate yeh umeed nhi thi bhai tujhse,1,combined_hate_speech_dataset_2,1,hinglish
"Sir, we all know kuch nahi hi ho sakta , jab tak WORLD #terrorism ke against khada nahi hota. Har koi apne hisab se iski definition deta hai",0,combined_hate_speech_dataset_2,0,hinglish
Bhai haar gaye toh haar gaye ky h usme ab jadeja ne haraya ya amir ne rape kiya ek hi baat h,0,combined_hate_speech_dataset_2,0,hinglish
Bc aaj to dil kar raha hai khud ka rape karwa lu... Haar se mood khrab ho gya,0,combined_hate_speech_dataset_2,0,hinglish
Tumhare yaha to bahno se saadi hi kar lete ho fir rape ko saadi ka naam de dete ho,0,combined_hate_speech_dataset_2,0,hinglish
"Arey yr, ye log apne Abba huzoor k saath b aise he karte honge.Inhey respect karna kisi ne sikhaya he ni sirf terrorism karna sikhaya h.",0,combined_hate_speech_dataset_2,0,hinglish
Galti sab se hoti hai par 125cr. Logo ko fark nhi padta hai par tumne jo aaj kiya I hate u man,1,combined_hate_speech_dataset_2,1,hinglish
abey chutiye ye Kashmir hai We hate india & neither r we a part of it.India has js occupied it..jaa k haar ka sog manao..gai ka mutr piyo,0,combined_hate_speech_dataset_2,0,hinglish
abb terrorism dhk rha ha dhamki khud hi khud ko data ha or naam hamara bad naam,0,combined_hate_speech_dataset_2,0,hinglish
Wah Bhai wah ap Kashmiri bahiyon pe Jo najaiz zulm kar rahy ho wo thek hai aur ham us ki azadi ki bat Karen to terrorism. Wah #chutye wah,0,combined_hate_speech_dataset_2,0,hinglish
tv sahi hn lekin larikyan sahi nai har roz kisi na kisi ka rape ho jata hy,1,combined_hate_speech_dataset_2,1,hinglish
Kohli ne paisa khaya hai I prop aur  mere is tweet pr koi new wala nhi dekhega  kyo  ki sabko  apna  apna paisa mil gaya  hai I hate kohli,1,combined_hate_speech_dataset_2,1,hinglish
Tum bhi rape karna bhanf kardo,0,combined_hate_speech_dataset_2,0,hinglish
Tum bhi rape karna bhand kardo https://twitter.com/chintskap/status/875447907922567170 …,0,combined_hate_speech_dataset_2,0,hinglish
Jo log orat ka rape kartey hai unko mot ki saja deni chaheye. To be hang kill death.,0,combined_hate_speech_dataset_2,0,hinglish
Bhai tu masi rape case se reha hogaya? Sach sach bata lagta tu nahi tu aesa kar skayga https://twitter.com/NeilNMukesh/status/876456210765053952 …,1,combined_hate_speech_dataset_2,1,hinglish
Waqayi ap logon k liye ghussa nikalne k or tariqay bhi Hain jese Kashmiriyo ko maarna or masoom larkio ka rape karna.,1,combined_hate_speech_dataset_2,1,hinglish
paray likhay ho....aaj take samaj na payaa kon terrorism ko peda kr raha ha......vo tu katputli ha Jo Hadee de ga osse ka kutta,0,combined_hate_speech_dataset_2,0,hinglish
@chintskap Rishi sir Abhiii app ko pata chal gaya hoga Kay real terrorism kya haiiiii india walo ko kutto ke tarrah marra,0,combined_hate_speech_dataset_2,0,hinglish
"tou aap logon ney aaj keh rape keh baad gandu-istan kuin naee rakh liyaa, wouu bhi tou marwaane mein aap log maahir hain",0,combined_hate_speech_dataset_2,0,hinglish
tu kitna gawar hai BC illiterate bhi bola aur gawar bhi badve nikal ab  srk chutiya hai aur tu bhi ab bol I don't hate srk. I was kidding,0,combined_hate_speech_dataset_2,0,hinglish
"Aur tum log rape karna bandh karo, joh bee cheez dekto ho usi pe lagh jate ho.",0,combined_hate_speech_dataset_2,0,hinglish
Duniya janti hai k Kon kis tarha hai aur rape kahan pe hotay hen,0,combined_hate_speech_dataset_2,0,hinglish
Yes aj pakistan ki bowling bhi terrorism hi lag rhi hogi na tumhaain dhakan???  Kahan.gya kohli??? Dhoni?? Rohit ??,0,combined_hate_speech_dataset_2,0,hinglish
"Ha baap baap hota hai, woh india hai aur tum nazayaz aulad jo #terrorist ban chuke ho, khoon mein #terrorism hai tumhare",0,combined_hate_speech_dataset_2,0,hinglish
"Pehle apna illeteracy rate,poverty,terrorism ke baare Mei baat karo.Indians har chizei aage h Pak se.ek match Kya Jeet liya uchalne lag gaye",0,combined_hate_speech_dataset_2,0,hinglish
KLKAH launch karne k bad mujhe  STAR plus se jitna pyar huya tha usse kayi jyada abhi nafrat horahi hai iss channel se  seriouslyhate u,1,combined_hate_speech_dataset_2,1,hinglish
Bap bap hota hai @virendersehwag  ab apni gaao mata k peshab me doob k mar ka. #rape India ka.,0,combined_hate_speech_dataset_2,0,hinglish
tum rape kerwane ko bheek bolte ho hindi me?,1,combined_hate_speech_dataset_2,1,hinglish
"@chintskap Tum haaray Hum jheete, is he terhan Kashmir bhi Har jao terrorism khud ba khud khatam hojaiga, kyun k zulm sy terrorism barhta hy",0,combined_hate_speech_dataset_2,0,hinglish
"Match jeeta hai, #terrorism khatam nahi hua abhi #pakistan se.",0,combined_hate_speech_dataset_2,0,hinglish
rape se yad aaya sister aa gai ghar wapis?,0,combined_hate_speech_dataset_2,0,hinglish
Jadeja hate you.kud ko senior player manta hai .fir batting mai jalwa dikhana chahiya tha.achhe player  out karvdo fir tum bhi out ho jao...,1,combined_hate_speech_dataset_2,1,hinglish
Was I the only hate not liking selfie jab wo camera ke agay zabardasti aa raha tha trophy ke sath? Baqiyo ko anay de bhai kuch sharam kar.,1,combined_hate_speech_dataset_2,1,hinglish
Kis shastra me likha hai ki shudro ka rape karna chahiye.Batana chutiye,1,combined_hate_speech_dataset_2,1,hinglish
Aaj saarukh ka manhoos chehra TV par dikha tabi india haar gayee - i hate saarukh,1,combined_hate_speech_dataset_2,1,hinglish
Dekha mere bhai ne rape phir?.,0,combined_hate_speech_dataset_2,0,hinglish
Lol! Kashmir me to ap log holi kheel rahy han na. Wo bhi check kr lain k terrorism kon kr raha hai,0,combined_hate_speech_dataset_2,0,hinglish
Apny Modi The Bucher Of Gujrat ko bhe suggest karain k Kashmir mai bhe terrorism khatam kary,0,combined_hate_speech_dataset_2,0,hinglish
keval rape seen dikha k trp lutte hai ye petrol wale,1,combined_hate_speech_dataset_2,1,hinglish
Tera gyan bas yehi tak tha dimwit. Waise laal salaam walo ke liye to danga aur rape bahut common baat hai,0,combined_hate_speech_dataset_2,0,hinglish
Han btaya hai. Yahan rape nahi hotay aae din k kis ne choda or kahan bhag gya chod k kchh ata pata nahi. :),1,combined_hate_speech_dataset_2,1,hinglish
pehle apni auraton KO rape se bachao,0,combined_hate_speech_dataset_2,0,hinglish
Ap Kalbhushan Yadev jaisun ka na bhaijain terrorism khud ba khud khatm o jaey ga,0,combined_hate_speech_dataset_2,0,hinglish
